"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.986317083E0,-3.735768539E-1,-3.178482109E-1,-2.149559265E-1,5.355307660E-1
5.996268083E0,-5.188651793E-1,-4.349676481E-1,-1.873857200E-1,7.025178555E-1
6.006220083E0,-5.863715033E-1,-5.117912909E-1,-1.453290367E-1,7.917590507E-1
6.016172083E0,-6.240302034E-1,-4.807007682E-1,-5.495271742E-2,7.896244199E-1
6.026123083E0,-5.301068900E-1,-5.060911328E-1,8.306496084E-2,7.375915788E-1
6.036075083E0,-3.835065589E-1,-4.777885625E-1,1.525170189E-1,6.313641043E-1
6.046026083E0,-3.134145962E-1,-4.439168116E-1,1.337299150E-1,5.596199916E-1
6.055978083E0,-3.243079224E-1,-3.845421374E-1,1.291012591E-1,5.193413320E-1
6.065929083E0,-3.399908492E-1,-3.283381158E-1,8.560031354E-2,4.803406182E-1
6.075881083E0,-3.209238464E-1,-2.783441296E-1,6.188868463E-2,4.292991718E-1
6.085833083E0,-2.643399750E-1,-1.817913964E-1,1.358202946E-1,3.483832468E-1
6.095784083E0,-2.132494715E-1,-1.166320717E-1,2.036398101E-1,3.170923359E-1
6.105736083E0,-1.639434467E-1,-8.841720968E-2,2.229502398E-1,2.905199926E-1
6.115687083E0,-1.321388146E-1,-6.394427329E-2,2.313497651E-1,2.739931572E-1
6.125639083E0,-1.326639859E-1,-2.489744425E-3,2.365151954E-1,2.711924955E-1
6.135591083E0,-1.435320960E-1,3.297888100E-2,2.017599303E-1,2.497921909E-1
6.145542083E0,-6.813197605E-2,4.568137228E-3,1.249012041E-1,1.423486734E-1
6.155494083E0,-7.150651384E-3,3.754497170E-3,6.112036049E-2,6.165165473E-2
6.165445083E0,7.172373790E-2,5.642592341E-2,2.191536427E-2,9.385341018E-2
6.175396708E0,1.846650106E-1,1.434687451E-1,3.133055091E-2,2.359365388E-1
6.185348708E0,2.965850670E-1,2.254984564E-1,1.121724004E-1,3.890949797E-1
6.195299708E0,3.772727692E-1,2.919488463E-1,1.624765813E-1,5.039518933E-1
6.205251708E0,4.261354288E-1,3.206048808E-1,1.651715630E-1,5.582656523E-1
6.215202708E0,5.071175749E-1,3.371054310E-1,1.885522395E-1,6.374639232E-1
6.225154708E0,5.157223009E-1,4.247025687E-1,1.767660069E-1,6.910774086E-1
6.235106708E0,5.003955427E-1,4.824224809E-1,1.152182150E-1,7.045582916E-1
6.245057708E0,5.040857205E-1,4.907310820E-1,3.735786080E-2,7.044962869E-1
6.255009708E0,5.084140123E-1,4.929787517E-1,-3.193866134E-2,7.088955745E-1
6.264960708E0,5.217057202E-1,4.729423901E-1,-6.119520485E-2,7.068212051E-1
6.274912708E0,5.216466998E-1,4.566795292E-1,-5.484512866E-2,6.954706752E-1
6.284864708E0,5.078483672E-1,4.591929549E-1,-3.540489078E-2,6.855812426E-1
6.294815708E0,5.245739987E-1,4.254165137E-1,-4.132812023E-2,6.766573016E-1
6.304767708E0,5.319323176E-1,3.762306127E-1,-1.165952343E-1,6.618881424E-1
6.314718708E0,4.799183377E-1,3.308281526E-1,-2.089718860E-1,6.192238097E-1
6.324670708E0,3.689124203E-1,3.252826533E-1,-2.107827687E-1,5.351023771E-1
6.334622708E0,3.539387243E-1,2.496226063E-1,-2.158745241E-1,4.839275527E-1
6.344573708E0,2.890420492E-1,1.939214453E-1,-1.820472121E-1,3.928002299E-1
6.354525708E0,2.298600041E-1,2.124071252E-1,-8.860519767E-2,3.252741758E-1
6.364476708E0,2.218414615E-1,1.228277814E-1,-6.600337029E-3,2.536609201E-1
6.374428708E0,1.632036826E-1,9.218457073E-2,3.331158757E-3,1.874687540E-1
6.384380708E0,6.760505056E-2,7.301710546E-2,-4.950077355E-2,1.111407537E-1
6.394331708E0,-1.245877203E-2,9.265497923E-3,-1.390999979E-1,1.399638520E-1
6.404283708E0,-1.000446173E-1,-8.838241875E-2,-2.548684359E-1,2.877121773E-1
6.414234708E0,-1.720900069E-1,-1.825158665E-1,-2.659699595E-1,3.656050209E-1
6.424186708E0,-3.148651077E-1,-2.508353189E-1,-2.246295601E-1,4.609954799E-1
6.434137708E0,-4.255448966E-1,-3.541655597E-1,-1.722770995E-1,5.798285106E-1
6.444089708E0,-4.924134721E-1,-4.542970812E-1,-9.149547637E-2,6.761865776E-1
6.454041708E0,-5.366874561E-1,-5.302351633E-1,-3.782563806E-2,7.553896563E-1
6.463992708E0,-5.582982535E-1,-6.132822901E-1,-5.556959867E-2,8.312039988E-1
6.473944708E0,-5.979402195E-1,-6.819461435E-1,-1.066076052E-1,9.132076600E-1
6.483895708E0,-6.647855157E-1,-7.641033241E-1,-1.490104437E-1,1.023717629E0
6.493847708E0,-7.340036852E-1,-8.187692356E-1,-1.842568749E-1,1.114941733E0
6.503799708E0,-7.916613977E-1,-8.844732285E-1,-2.349703610E-1,1.210054433E0
6.513750708E0,-8.398545145E-1,-9.600672019E-1,-2.905990165E-1,1.308255490E0
6.523702708E0,-9.646256912E-1,-9.806458926E-1,-3.196164089E-1,1.412205275E0
6.533653708E0,-1.145351506E0,-9.270403737E-1,-2.809762537E-1,1.500060526E0
6.543605708E0,-1.098108342E0,-8.221065339E-1,-1.157374477E-1,1.376624946E0
6.553557708E0,-8.624349265E-1,-6.464947674E-1,7.631142676E-2,1.080542882E0
6.563508708E0,-6.118889352E-1,-3.647522360E-1,2.415081328E-1,7.521824518E-1
6.573460708E0,-3.765981833E-1,-1.473705921E-1,3.758034736E-1,5.520620742E-1
6.583411708E0,-1.233360141E-1,1.195112407E-2,4.899218273E-1,5.053493827E-1
6.593363708E0,1.139338010E-1,2.077603430E-1,5.050181687E-1,5.578428290E-1
6.603315708E0,2.632802768E-1,3.960149592E-1,4.946381915E-1,6.861569008E-1
6.613266708E0,3.495132957E-1,5.474715856E-1,5.303377819E-1,8.385361315E-1
6.623218708E0,4.867769024E-1,7.519367301E-1,5.362154031E-1,1.043976799E0
6.633169708E0,7.370177056E-1,7.892831889E-1,5.068962944E-1,1.192940444E0
6.643121708E0,9.089611483E-1,8.762084815E-1,4.330635023E-1,1.334726814E0
6.653073708E0,9.835634340E-1,9.870222813E-1,3.920745206E-1,1.447526318E0
6.663024708E0,1.037894592E0,9.934749761E-1,2.951785558E-1,1.466747454E0
6.672976708E0,1.079366481E0,9.187975538E-1,2.002928638E-1,1.431550969E0
6.682927708E0,1.091986161E0,8.228944463E-1,1.349958372E-1,1.373977046E0
6.692879708E0,1.040454357E0,7.414728454E-1,7.063378036E-2,1.279576641E0
6.702831708E0,9.454830035E-1,6.601459694E-1,2.047051728E-2,1.153321227E0
6.712782708E0,8.132170120E-1,5.483638707E-1,-8.192943156E-2,9.842445199E-1
6.722734708E0,6.974053046E-1,4.486963257E-1,-1.477959770E-1,8.423456550E-1
6.732685708E0,5.887371771E-1,3.577958035E-1,-1.886703533E-1,7.143009191E-1
6.742637708E0,5.269932842E-1,2.542372289E-1,-1.992982525E-1,6.181248123E-1
6.752589708E0,4.978639907E-1,1.546056443E-1,-1.784535134E-1,5.510146232E-1
6.762540708E0,4.516145980E-1,1.497366679E-1,-1.416394436E-1,4.964257717E-1
6.772492708E0,3.789182488E-1,1.945897821E-1,-1.766186571E-1,4.611272846E-1
6.782443708E0,3.188876997E-1,1.576397645E-1,-1.984743798E-1,4.073471981E-1
6.792395708E0,2.557454451E-1,1.130258015E-1,-1.957010454E-1,3.412908784E-1
6.802346708E0,1.425881909E-1,9.786221713E-2,-1.484584665E-1,2.279217454E-1
6.812298708E0,3.349453233E-2,8.384731829E-2,-4.528434634E-2,1.010095466E-1
6.822250708E0,-2.057043158E-2,9.304352671E-2,6.006142974E-2,1.126393176E-1
6.832201708E0,-3.197769150E-2,7.228591114E-2,5.571753323E-2,9.670713114E-2
6.842153708E0,-2.643782012E-2,3.692516685E-4,-3.351156235E-2,4.268629160E-2
6.852104708E0,-5.453427605E-2,-4.010546744E-2,-7.863686442E-2,1.037602632E-1
6.862056708E0,-1.215836401E-1,-5.902998090E-2,-7.188449979E-2,1.530833156E-1
6.872008708E0,-1.114028702E-1,-1.030317405E-1,-1.015649664E-1,1.825967728E-1
6.881959708E0,-1.447288931E-1,-1.366444597E-1,-1.535297567E-1,2.513753111E-1
6.891911708E0,-1.781954867E-1,-1.696888295E-1,-1.719268513E-1,3.001779015E-1
6.901862708E0,-2.516508410E-1,-2.576175043E-1,-2.066119498E-1,4.151908261E-1
6.911814708E0,-3.493432879E-1,-3.438800150E-1,-2.448135638E-1,5.479305417E-1
6.921766708E0,-4.694776225E-1,-4.140887028E-1,-2.521243376E-1,6.748669301E-1
6.931717708E0,-5.532047440E-1,-4.708680904E-1,-2.122007185E-1,7.568232239E-1
6.941669708E0,-5.960438944E-1,-4.909252095E-1,-5.035446703E-2,7.738290882E-1
6.951620708E0,-5.788822068E-1,-4.813161877E-1,9.792916775E-2,7.591837747E-1
6.961572708E0,-5.345588869E-1,-5.045156005E-1,1.922067493E-1,7.597582702E-1
6.971524708E0,-5.160789080E-1,-5.367898920E-1,2.007202953E-1,7.712129825E-1
6.981475708E0,-5.512488138E-1,-5.111264625E-1,1.704445821E-1,7.708286911E-1
6.991427708E0,-5.380882663E-1,-4.794886404E-1,9.904247761E-2,7.275010316E-1
7.001378708E0,-4.106354469E-1,-4.390393567E-1,6.508535743E-2,6.046595164E-1
7.011330708E0,-3.736113524E-1,-3.489524746E-1,1.607984304E-3,5.112297505E-1
7.021282708E0,-4.227338477E-1,-2.794884297E-1,-5.000363410E-2,5.092328070E-1
7.031233708E0,-4.235293248E-1,-2.472483444E-1,-4.090419710E-2,4.921198900E-1
7.041185708E0,-3.571759987E-1,-2.054159018E-1,-6.505846024E-2,4.171366563E-1
7.051136708E0,-2.571585892E-1,-1.533534631E-1,-8.499863505E-2,3.112436226E-1
7.061088708E0,-1.359201176E-1,-1.339293051E-1,-2.281291187E-2,1.921763931E-1
7.071040708E0,-1.951296262E-2,-1.406924871E-1,5.116956890E-2,1.509750191E-1
7.080991708E0,5.701437257E-3,-3.684330583E-3,1.157304311E-1,1.159293464E-1
7.090943708E0,3.747433003E-2,4.254667997E-2,2.308960211E-1,2.377551639E-1
7.100894708E0,7.797112238E-2,2.734830469E-2,2.685988677E-1,2.810209554E-1
7.110846708E0,9.358614832E-2,6.967922240E-2,2.581136405E-1,2.832599736E-1
7.120798708E0,1.423205346E-1,1.192770597E-1,2.814498782E-1,3.371886497E-1
7.130749708E0,2.303588447E-1,2.239153227E-1,2.959006870E-1,4.367613601E-1
7.140701708E0,3.045123566E-1,3.160691956E-1,2.564998090E-1,5.083499422E-1
7.150652708E0,4.139518414E-1,3.856919923E-1,1.929002291E-1,5.977666253E-1
7.160604708E0,5.058660150E-1,4.550475714E-1,1.214314663E-1,6.911688059E-1
7.170555708E0,5.888587261E-1,5.128221551E-1,4.842722476E-2,7.823594814E-1
7.180507750E0,6.343788980E-1,5.717612118E-1,3.062479198E-2,8.545673451E-1
7.190459750E0,6.934629656E-1,5.967580587E-1,6.867847145E-2,9.174572457E-1
7.200410750E0,7.226781401E-1,5.981391710E-1,9.676264822E-2,9.430785610E-1
7.210362750E0,6.453550719E-1,5.551872790E-1,8.607686162E-2,8.556432140E-1
7.220313750E0,5.432071747E-1,4.771319202E-1,3.266547024E-2,7.237374778E-1
7.230265750E0,4.332071976E-1,3.590114397E-1,-9.235326290E-2,5.701638493E-1
7.240217750E0,3.149498923E-1,2.299601743E-1,-2.241044801E-1,4.497754267E-1
7.250168750E0,2.202296400E-1,8.608270884E-2,-2.734029400E-1,3.614699084E-1
7.260120750E0,1.416796432E-1,-1.580151558E-2,-2.774357647E-1,3.119189201E-1
7.270071750E0,9.356031094E-2,-7.168013960E-2,-2.592485851E-1,2.847830807E-1
7.280023750E0,6.633052200E-2,-7.073201358E-2,-1.892661846E-1,2.126603971E-1
7.289975750E0,4.486064248E-2,-3.869775027E-2,-4.411139488E-2,7.386344345E-2
7.299926750E0,4.514459789E-2,-3.692428976E-2,3.688072801E-2,6.900453602E-2
7.309878750E0,4.114608910E-2,-6.586128294E-2,1.855379999E-2,7.984330112E-2
7.319829750E0,1.001576878E-2,-9.156593531E-2,-2.135637045E-2,9.455543714E-2
7.329781750E0,-5.833248116E-2,-1.147229558E-1,-7.397137105E-2,1.484445980E-1
7.339733750E0,-1.278871579E-1,-1.504956365E-1,-1.078682649E-1,2.250324961E-1
7.349684750E0,-2.305022112E-1,-1.483397681E-1,-7.786444724E-2,2.849540810E-1
7.359636750E0,-2.874099086E-1,-1.404138672E-1,1.443385184E-2,3.202012582E-1
7.369587750E0,-2.881115745E-1,-1.538270876E-1,1.230856436E-1,3.490288353E-1
7.379539750E0,-2.464613092E-1,-1.415818486E-1,1.780500555E-1,3.353959139E-1
7.389491750E0,-1.969504127E-1,-1.121150976E-1,1.760590786E-1,2.869774544E-1
7.399442750E0,-1.827470142E-1,-7.458708286E-2,1.571421665E-1,2.522961843E-1
7.409394750E0,-1.612661346E-1,-2.154289663E-2,1.102071512E-1,1.965107598E-1
7.419345750E0,-1.349933887E-1,-2.141396552E-2,6.643431008E-2,1.519713475E-1
7.429297750E0,-1.154847749E-1,-5.320732355E-2,5.082867622E-2,1.369354112E-1
7.439248750E0,-1.301994758E-1,-4.504577994E-2,2.932378650E-2,1.408577660E-1
7.449200750E0,-1.366812606E-1,-5.495885700E-2,1.530625641E-2,1.481098391E-1
7.459152750E0,-9.836186171E-2,-8.272903830E-2,1.159268975E-2,1.290485958E-1
7.469103750E0,-5.769725427E-2,-7.486190200E-2,-1.426252842E-2,9.558607241E-2
7.479055750E0,-4.306638781E-2,-1.016126212E-1,-1.282645226E-2,1.111051593E-1
7.489006750E0,-4.091369882E-2,-1.174340174E-1,1.231306672E-2,1.249651583E-1
7.498958750E0,-3.288400993E-2,-9.912638515E-2,4.877981186E-2,1.152686791E-1
7.508910750E0,-5.636058077E-2,-5.639902622E-2,9.474185050E-2,1.238280399E-1
7.518861750E0,-7.594334453E-2,2.082690507E-2,1.801299101E-1,1.965907833E-1
7.528813750E0,5.570148993E-2,4.929641336E-2,2.525120080E-1,2.632396370E-1
7.538764750E0,2.244897020E-1,1.569860458E-1,2.693367863E-1,3.841647424E-1
7.548716750E0,3.532956037E-1,3.104877359E-1,2.280297160E-1,5.227025627E-1
7.558668750E0,3.972110803E-1,4.156478629E-1,1.734833801E-1,6.005299920E-1
7.568619750E0,4.001574191E-1,4.287488419E-1,9.849050045E-3,5.865565048E-1
7.578571750E0,3.697813531E-1,3.940812850E-1,-2.025469655E-1,5.771166100E-1
7.588522750E0,3.248303346E-1,3.559273258E-1,-2.902698183E-1,5.625438427E-1
7.598474750E0,3.678707754E-1,3.259463122E-1,-2.376027775E-1,5.459166472E-1
7.608426750E0,4.628136605E-1,2.809218746E-1,-1.576315784E-1,5.638805711E-1
7.618377750E0,4.751149231E-1,2.134216172E-1,-5.080353320E-2,5.233201466E-1
7.628329750E0,3.500669539E-1,1.444262266E-1,6.307216108E-2,3.839061144E-1
7.638280750E0,1.752872461E-1,2.212498695E-2,1.108526838E-1,2.085748096E-1
7.648232750E0,2.740719711E-2,-1.030960599E-1,4.892774642E-2,1.173621591E-1
7.658183750E0,-3.803798335E-2,-1.779591313E-1,-1.056416452E-2,1.822853317E-1
7.668135750E0,-1.334364944E-1,-1.784383106E-1,-8.160257220E-2,2.372857108E-1
7.678087750E0,-2.178582103E-1,-1.918380824E-1,-1.868571317E-1,3.452240393E-1
7.688038750E0,-2.227593282E-1,-2.098171011E-1,-2.408175766E-1,3.894072925E-1
7.697990750E0,-2.365090010E-1,-1.868068457E-1,-3.128593665E-1,4.344125785E-1
7.707941750E0,-2.247395243E-1,-1.258382204E-1,-2.624896967E-1,3.677552887E-1
7.717893750E0,-1.626181022E-1,-5.236941755E-2,-1.016047275E-1,1.987730458E-1
7.727845750E0,-8.197443685E-2,-1.142838299E-3,5.138591588E-2,9.675549972E-2
7.737796750E0,-4.952134844E-2,2.981173664E-2,9.636737645E-2,1.123733725E-1
7.747748750E0,-4.135878157E-2,-4.240693152E-3,8.873442113E-2,9.799147813E-2
7.757699750E0,-1.041550637E-1,-4.778666228E-2,5.108653843E-2,1.254658392E-1
7.767651750E0,-1.888484376E-1,-6.639162540E-2,1.103545010E-2,2.004828208E-1
7.777603750E0,-2.429106971E-1,-1.100978082E-1,-9.963655472E-4,2.666985694E-1
7.787554750E0,-2.617029539E-1,-1.540852422E-1,9.066107869E-3,3.038303675E-1
7.797506750E0,-2.433694843E-1,-1.406129649E-1,6.947603166E-2,2.895300170E-1
7.807457750E0,-1.890391664E-1,-3.265933067E-2,1.273523569E-1,2.302630260E-1
7.817409750E0,-8.487482026E-2,7.301827490E-2,1.808228052E-1,2.126788435E-1
7.827361750E0,6.860033803E-2,1.694499707E-1,2.421922570E-1,3.034409141E-1
7.837312750E0,2.478765912E-1,2.708962387E-1,2.833782899E-1,4.638219829E-1
7.847264750E0,4.387022647E-1,3.284392726E-1,2.563419342E-1,6.050150578E-1
7.857215750E0,5.537845685E-1,3.689043438E-1,1.705954403E-1,6.869283569E-1
7.867167750E0,5.104767272E-1,3.584951305E-1,3.502482176E-2,6.247655447E-1
7.877118750E0,3.693477090E-1,3.150324842E-1,-1.034080088E-1,4.963430392E-1
7.887070750E0,2.383261877E-1,1.880777380E-1,-2.607109737E-1,4.001784840E-1
7.897022750E0,1.217870501E-1,7.326561213E-3,-3.926984185E-1,4.112150435E-1
7.906973750E0,-6.659759358E-3,-5.551872790E-2,-3.192228913E-1,3.240832237E-1
7.916925750E0,-2.249496952E-2,-1.236861527E-2,-9.236846566E-2,9.586938899E-2
7.926876750E0,8.845068499E-2,1.176050484E-2,9.598613799E-2,1.310540798E-1
7.936828750E0,2.357966822E-1,6.302742988E-2,1.679916751E-1,2.963000762E-1
7.946780750E0,3.123031501E-1,1.386029845E-1,1.974838614E-1,3.946440427E-1
7.956731750E0,3.626586039E-1,1.757304651E-1,1.476065272E-1,4.291737949E-1
7.966683750E0,3.127462960E-1,1.679106912E-1,1.942328095E-2,3.555017718E-1
7.976634750E0,1.640896089E-1,8.242205948E-2,-9.964474082E-2,2.089207266E-1
7.986586750E0,-9.490250275E-3,-7.072733581E-2,-1.832570010E-1,1.966610010E-1
7.996538750E0,-1.903681472E-1,-2.149679133E-1,-2.449164748E-1,3.774060345E-1
8.006489750E0,-3.304966886E-1,-3.548277569E-1,-2.560115665E-1,5.483363205E-1
8.016441750E0,-4.412446706E-1,-4.503882176E-1,-2.008851868E-1,6.617410854E-1
8.026392750E0,-5.412633774E-1,-5.383689326E-1,-9.397644997E-2,7.691805539E-1
8.036344750E0,-6.783461590E-1,-5.665589440E-1,8.842685759E-2,8.882352490E-1
8.046295750E0,-7.389250673E-1,-5.672492078E-1,3.457230574E-1,9.936329057E-1
8.056247750E0,-5.846971531E-1,-5.666577619E-1,5.204027778E-1,9.663285317E-1
8.066199750E0,-4.014551721E-1,-5.179902166E-1,5.356452996E-1,8.464017998E-1
8.076150750E0,-3.306914374E-1,-4.162971961E-1,4.509477961E-1,6.971471130E-1
8.086102750E0,-3.218505204E-1,-2.686026683E-1,3.211185586E-1,5.280646548E-1
8.096053750E0,-3.173730516E-1,-1.598532280E-1,1.225412679E-1,3.758923659E-1
8.106005750E0,-2.639422182E-1,-5.677704871E-2,-4.943236113E-3,2.700251162E-1
8.115957750E0,-7.900019579E-2,5.015010685E-2,-2.847009301E-3,9.361714380E-2
8.125908750E0,1.373156835E-1,2.058158514E-1,5.972521484E-2,2.545247786E-1
8.135860750E0,2.669562021E-1,3.760163122E-1,1.288498288E-1,4.788070167E-1
8.145811750E0,3.512665833E-1,4.757604557E-1,1.794200581E-1,6.180030591E-1
8.155763750E0,4.158765621E-1,5.115173489E-1,1.228371370E-1,6.705909896E-1
8.165715750E0,4.743657852E-1,5.069959894E-1,4.062528491E-2,6.954985587E-1
8.175666750E0,4.382994647E-1,4.618788734E-1,-8.530269027E-2,6.424290337E-1
8.185622208E0,3.849097080E-1,3.622089896E-1,-2.063768917E-1,5.673995566E-1
8.195573208E0,3.917031493E-1,2.444144914E-1,-3.554510701E-1,5.826793835E-1
8.205525208E0,3.373081101E-1,1.448600900E-1,-4.210685241E-1,5.586232262E-1
8.215477208E0,2.894479921E-1,5.583564699E-2,-3.983205163E-1,4.955370757E-1
8.225428208E0,2.549526723E-1,1.084804684E-2,-3.483893877E-1,4.318491759E-1
8.235380208E0,2.316235975E-1,-3.234036505E-2,-3.018683553E-1,3.818637113E-1
8.245331208E0,2.046795912E-1,-1.187522721E-1,-2.400200164E-1,3.370540691E-1
8.255283208E0,9.260706861E-2,-1.631443334E-1,-1.845819801E-1,2.631779817E-1
8.265234208E0,-9.300789524E-2,-2.117168614E-1,-1.234224433E-1,2.621213412E-1
8.275186208E0,-2.536502781E-1,-2.856513950E-1,-4.207130134E-2,3.843243129E-1
8.285138208E0,-3.222977593E-1,-3.238231882E-1,5.531232119E-2,4.602138153E-1
8.295089208E0,-3.387177276E-1,-2.787779930E-1,1.513785660E-1,4.640714801E-1
8.305041208E0,-3.554401065E-1,-1.641444996E-1,2.754284155E-1,4.786876833E-1
8.314992208E0,-3.068968146E-1,-2.625341356E-2,3.873183954E-1,4.948640580E-1
8.324944208E0,-1.674964525E-1,5.767810464E-2,3.027004141E-1,3.507269109E-1
8.334896208E0,1.774889421E-2,1.175266957E-1,1.068438327E-1,1.598222514E-1
8.344847208E0,1.868614806E-1,2.798600203E-1,7.291887224E-2,3.443196274E-1
8.354799208E0,2.555930155E-1,4.062306297E-1,6.311367631E-2,4.840810368E-1
8.364750208E0,3.767228386E-1,4.076661211E-1,2.000566363E-2,5.554385565E-1
8.374702208E0,3.811321874E-1,3.798479927E-1,-5.477847040E-2,5.408760696E-1
8.384653208E0,2.842862529E-1,3.277577797E-1,-9.090139925E-2,4.432909881E-1
8.394605208E0,1.992392687E-1,2.389607933E-1,-4.048378229E-2,3.137474837E-1
8.404557208E0,1.183231596E-1,1.539156729E-1,-2.316666842E-2,1.955175158E-1
8.414508208E0,7.108620867E-2,5.635195613E-2,-7.463327587E-2,1.174687954E-1
8.424460208E0,3.576204602E-2,-5.918347031E-2,-1.072905600E-1,1.276435324E-1
8.434411208E0,-1.414222196E-3,-1.507692862E-1,-1.312442636E-1,1.998960590E-1
8.444363208E0,-7.510916613E-2,-1.925900343E-1,-1.684693927E-1,2.666725415E-1
8.454315208E0,-1.440521875E-1,-2.406091234E-1,-1.914314085E-1,3.395434688E-1
8.464266208E0,-1.347225895E-1,-2.980319971E-1,-1.594781291E-1,3.638770686E-1
8.474218208E0,-1.471281884E-1,-2.711473766E-1,-1.654504752E-1,3.500592284E-1
8.484169208E0,-1.704549244E-1,-2.070718333E-1,-1.712357104E-1,3.182063700E-1
8.494121208E0,-1.352555267E-1,-1.564299756E-1,-1.080910438E-1,2.333410991E-1
8.504073208E0,-8.158963524E-2,-5.354938567E-2,-1.329422951E-2,9.849437457E-2
8.514024208E0,3.200875483E-3,5.235275298E-2,1.013538820E-1,1.141212764E-1
8.523976208E0,9.514183659E-2,1.179076418E-1,2.459145945E-1,2.888393479E-1
8.533927208E0,1.657292778E-1,1.771536773E-1,3.608375251E-1,4.348026431E-1
8.543879208E0,2.112963735E-1,2.363462108E-1,4.073427701E-1,5.161722786E-1
8.553831208E0,1.725237424E-1,2.899938297E-1,4.169012135E-1,5.363464224E-1
8.563782208E0,1.977960297E-1,2.304305828E-1,3.900934839E-1,4.943626695E-1
8.573734208E0,1.713150498E-1,1.839574975E-1,3.418147784E-1,4.242953569E-1
8.583685208E0,9.585742615E-2,1.985205728E-1,2.705734724E-1,3.490115584E-1
8.593637208E0,8.235708229E-2,1.214779517E-1,2.940301627E-1,3.286233685E-1
8.603588208E0,7.230597440E-2,8.709983200E-2,2.304557258E-1,2.567574268E-1
8.613540208E0,5.398679394E-2,3.435531557E-2,1.188440734E-1,1.349769440E-1
8.623492208E0,2.765389480E-2,2.370987475E-2,1.824740589E-2,4.074142707E-2
8.633443208E0,2.050008226E-2,1.249199152E-2,-1.321464890E-1,1.343093362E-1
8.643395208E0,6.680769134E-2,-1.777992100E-2,-2.868059278E-1,2.950203949E-1
8.653346208E0,9.099166565E-2,-3.986426979E-2,-3.507399684E-1,3.645369236E-1
8.663298208E0,7.088228703E-2,-3.669712543E-3,-3.599826622E-1,3.669131811E-1
8.673250208E0,8.352173802E-2,-1.409734458E-2,-3.265669942E-1,3.373731132E-1
8.683201208E0,1.129861500E-1,-3.620449752E-2,-2.550520384E-1,2.812973126E-1
8.693153208E0,6.653320111E-2,-1.463879675E-2,-2.013874626E-1,2.125979100E-1
8.703104208E0,7.980243377E-3,-4.940458685E-2,-1.804579389E-1,1.872686979E-1
8.713056208E0,-4.308517199E-2,-8.714748681E-2,-1.592050642E-1,1.865402610E-1
8.723008208E0,-9.901203554E-2,-8.424200535E-2,-1.044336104E-1,1.667527440E-1
8.732959208E0,-1.211477667E-1,-6.460471630E-2,2.483897209E-3,1.373197746E-1
8.742911208E0,-8.762516778E-2,-6.670737505E-2,1.410354263E-1,1.789386358E-1
8.752862208E0,-3.681326576E-2,-6.285522938E-2,2.222748864E-1,2.339062237E-1
8.762814208E0,-1.878224339E-2,-4.180028290E-2,2.394762254E-1,2.438214487E-1
8.772765208E0,-4.501146410E-2,-1.039371818E-2,2.151266652E-1,2.200307782E-1
8.782717208E0,-7.113265749E-2,7.850471735E-3,1.653206670E-1,1.801455184E-1
8.792669208E0,-5.332715493E-2,-3.205063552E-2,1.291392660E-1,1.433456617E-1
8.802620208E0,-4.827654932E-2,-2.614553243E-2,1.276189899E-1,1.389273935E-1
8.812572208E0,-6.892902464E-2,-2.250944138E-2,1.585969537E-1,1.743871530E-1
8.822523208E0,-6.727075428E-2,1.943234414E-2,2.126269805E-1,2.238597848E-1
8.832475208E0,-3.937752564E-2,4.611962110E-2,2.082257813E-1,2.168768890E-1
8.842427208E0,2.859065529E-2,3.282831520E-2,1.398244679E-1,1.464445481E-1
8.852378208E0,6.529625919E-2,5.680833131E-2,5.722436070E-2,1.037565199E-1
8.862330208E0,5.700490739E-2,9.382003695E-2,-9.102360606E-3,1.101572139E-1
8.872281208E0,6.813957743E-2,9.022370696E-2,-1.051083791E-1,1.543732188E-1
8.882233208E0,1.031786152E-1,4.202130765E-2,-1.687471354E-1,2.022058670E-1
8.892185208E0,8.778973036E-2,2.140636414E-2,-1.595722693E-1,1.833809650E-1
8.902136208E0,5.578598220E-2,2.480973601E-3,-1.143224216E-1,1.272314706E-1
8.912088208E0,1.109126543E-1,-1.836932033E-2,-2.990207613E-2,1.163322095E-1
8.922039208E0,1.548100411E-1,2.573564261E-2,4.063756406E-2,1.621107144E-1
8.931991208E0,1.192811893E-1,7.097116470E-2,1.035658836E-2,1.391839332E-1
8.941942208E0,1.255289393E-1,3.785604358E-2,-6.831068158E-2,1.478409410E-1
8.951894208E0,3.391048864E-2,4.742735088E-2,-8.061263859E-2,9.948704615E-2
8.961846208E0,-6.053194787E-2,8.814297527E-2,-6.540052235E-2,1.253416496E-1
8.971797208E0,-3.975741193E-2,9.927987456E-3,-8.939691067E-2,9.834136655E-2
8.981749208E0,1.304608829E-2,-4.622808695E-2,-8.201070786E-2,9.504205725E-2
8.991700208E0,1.387423676E-2,2.141367316E-2,-1.786090493E-2,3.114565409E-2
9.001652208E0,2.169682458E-2,7.116646171E-2,5.454867482E-3,7.460008745E-2
9.011604208E0,2.207433544E-2,5.912412107E-2,-3.006170511E-2,6.990453556E-2
9.021555208E0,-8.578961715E-4,3.968037486E-2,-6.506255329E-2,7.621288589E-2
