"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.875272208E0,-4.055352788E0,-1.854645004E0,1.705147487E-1,4.462585529E0
8.885224208E0,-3.951721416E0,-1.814786289E0,2.208053349E-1,4.354113735E0
8.895176208E0,-3.892572736E0,-1.756983346E0,2.883611409E-1,4.280451510E0
8.905128208E0,-3.861539224E0,-1.717178425E0,3.991148606E-1,4.244935758E0
8.915079208E0,-3.865184378E0,-1.688892812E0,4.999959952E-1,4.247588163E0
8.925031208E0,-3.833659700E0,-1.602816243E0,6.574805161E-1,4.206928479E0
8.934983208E0,-3.776832365E0,-1.486116928E0,7.902962190E-1,4.134921323E0
8.944935208E0,-3.725849322E0,-1.414882346E0,8.422947769E-1,4.073488151E0
8.954886208E0,-3.621852499E0,-1.425197420E0,8.403485312E-1,3.981857464E0
8.964838208E0,-3.465455852E0,-1.494732800E0,7.855798548E-1,3.854963828E0
8.974790208E0,-3.234380906E0,-1.657024317E0,7.232040972E-1,3.705397901E0
8.984742208E0,-2.901334028E0,-1.934914118E0,6.039343464E-1,3.539261008E0
8.994693208E0,-2.548898951E0,-2.287031398E0,3.985641991E-1,3.447644399E0
9.004645208E0,-2.264386886E0,-2.561489469E0,3.350061344E-1,3.435244588E0
9.014597208E0,-2.122112435E0,-2.974281844E0,3.928001601E-1,3.674779672E0
9.024549208E0,-1.951549739E0,-3.331573325E0,4.803027190E-1,3.890837687E0
9.034500208E0,-1.738241558E0,-3.565287119E0,5.636071233E-1,4.006296163E0
9.044452208E0,-1.432303541E0,-3.971628261E0,6.980711563E-1,4.279325626E0
9.054404208E0,-1.036939961E0,-4.455309940E0,7.943771370E-1,4.642851083E0
9.064356208E0,-6.335323673E-1,-4.945529391E0,8.230685471E-1,5.053421222E0
9.074308583E0,-3.539109135E-1,-5.239001144E0,8.697676273E-1,5.322488295E0
9.084259583E0,-1.354390562E-2,-5.668721793E0,1.031664165E0,5.761850498E0
9.094211583E0,4.201908571E-1,-6.339309136E0,1.172065753E0,6.460428686E0
9.104163583E0,7.449849755E-1,-6.798438941E0,1.385067979E0,6.977978787E0
9.114115583E0,7.524606407E-1,-6.619725811E0,1.620175749E0,6.856525088E0
9.124066583E0,3.585728985E-1,-5.934496456E0,1.907854081E0,6.243935450E0
9.134018583E0,-2.607647681E-1,-4.760113598E0,2.181531402E0,5.242686237E0
9.143970583E0,-9.343008614E-1,-3.169569198E0,2.394343739E0,4.080682412E0
9.153922583E0,-1.323853478E0,-1.468041138E0,2.503072568E0,3.189530545E0
9.163873583E0,-1.547103095E0,2.386441666E-1,2.399753291E0,2.865186710E0
9.173825583E0,-1.490423110E0,1.721383451E0,2.053388209E0,3.066092818E0
9.183777583E0,-9.638637990E-1,2.928549308E0,1.738625135E0,3.539527064E0
9.193729583E0,-1.404892963E-1,3.642803657E0,1.193180926E0,3.835809751E0
9.203681583E0,5.712378860E-1,3.878934690E0,6.892732894E-1,3.980897477E0
9.213632583E0,1.157706599E0,3.774923249E0,-7.949932873E-2,3.949259456E0
9.223584583E0,1.760825844E0,3.428351761E0,-1.144314429E0,4.020392886E0
9.233536583E0,2.415113488E0,3.024913761E0,-2.202532700E0,4.453540919E0
9.243488583E0,3.098597449E0,2.547303246E0,-3.081582052E0,5.058281123E0
9.253439583E0,3.511389824E0,2.048545691E0,-3.820710456E0,5.578909063E0
9.263391583E0,3.549437656E0,1.744541933E0,-4.106546330E0,5.701373255E0
9.273343583E0,3.485449821E0,1.501735134E0,-4.180632892E0,5.646349285E0
9.283295583E0,3.320187626E0,1.154428650E0,-3.911936960E0,5.259239694E0
9.293246583E0,3.088668877E0,8.118151420E-1,-3.279085501E0,4.577261297E0
9.303198583E0,2.822041106E0,4.311976558E-1,-2.520684966E0,3.808372372E0
9.313150583E0,2.598410250E0,1.715748489E-2,-1.845756213E0,3.187294496E0
9.323102583E0,2.317242792E0,-3.171389437E-1,-1.243742823E0,2.648978572E0
9.333054583E0,2.177100821E0,-3.981328207E-1,-9.233931729E-1,2.398110230E0
9.343005583E0,1.976180550E0,-1.761719298E-1,-5.835334110E-1,2.068051585E0
9.352957583E0,1.554817327E0,-3.241520941E-2,7.914718017E-2,1.557167923E0
9.362909583E0,1.268777969E0,2.397311640E-1,6.447762707E-1,1.443261932E0
9.372861583E0,1.061558493E0,5.964551729E-1,9.171691042E-1,1.524422636E0
9.382812583E0,7.979391146E-1,8.791680497E-1,1.130834696E0,1.639643376E0
9.392764583E0,5.343185663E-1,1.213757424E0,1.335136265E0,1.881832155E0
9.402716583E0,2.631732363E-1,1.525233924E0,1.552714083E0,2.192377636E0
9.412668583E0,-1.027121902E-2,1.751355109E0,1.714381410E0,2.450806772E0
9.422619583E0,-3.066718429E-1,1.881804736E0,2.002695335E0,2.765144713E0
9.432571583E0,-5.472759962E-1,2.017570651E0,2.090289841E0,2.956249984E0
9.442523583E0,-6.604032469E-1,2.084761006E0,1.763175840E0,2.809119069E0
9.452475583E0,-6.513657904E-1,2.062336934E0,1.291075741E0,2.518806779E0
9.462427583E0,-5.983941096E-1,2.009662877E0,9.338909715E-1,2.295424304E0
9.472378583E0,-4.906141376E-1,1.950139976E0,5.919612953E-1,2.096226689E0
9.482330583E0,-4.013932282E-1,1.913431740E0,2.800886464E-1,1.975041063E0
9.492282583E0,-3.365756732E-1,1.890715892E0,-1.354741395E-2,1.920487777E0
9.502234583E0,-2.073878753E-1,1.812356186E0,-3.292280620E-1,1.853654712E0
9.512185583E0,-1.156754673E-2,1.741201419E0,-7.628588904E-1,1.901018115E0
9.522137583E0,7.102729797E-2,1.768800277E0,-9.901189667E-1,2.028308375E0
9.532089583E0,1.635384357E-1,1.880313111E0,-1.078001741E0,2.173570788E0
9.542041583E0,2.694484681E-1,2.048814663E0,-1.280075520E0,2.430810017E0
9.551992583E0,3.771307915E-1,2.154713586E0,-1.518785030E0,2.663029523E0
9.561944583E0,4.518278021E-1,2.171107424E0,-1.788841316E0,2.849176910E0
9.571896583E0,6.596822852E-1,2.085705332E0,-1.953380795E0,2.932753651E0
9.581848583E0,9.489387810E-1,1.872716993E0,-2.027435196E0,2.918569379E0
9.591800583E0,1.156748825E0,1.521916214E0,-2.052456894E0,2.804795199E0
9.601751583E0,1.313446019E0,1.167411808E0,-2.010062826E0,2.669895754E0
9.611703583E0,1.321240357E0,7.929414994E-1,-2.243421110E0,2.721648504E0
9.621655583E0,1.665756549E0,4.578252912E-1,-1.802475853E0,2.496651373E0
9.631607583E0,1.750849909E0,-7.382109761E-3,-1.264500146E0,2.159743160E0
9.641558583E0,2.033462799E0,-7.862160319E-1,-1.143297013E0,2.461754387E0
9.651510583E0,2.359280180E0,-1.167478466E0,-8.540951890E-1,2.767433383E0
9.661462583E0,2.726951346E0,-1.757413409E0,-8.324645841E-1,3.349292883E0
9.671414583E0,3.289057050E0,-2.401671324E0,-5.960558081E-1,4.115969382E0
9.681366583E0,4.038542043E0,-3.066650017E0,-3.017462946E-1,5.079883363E0
9.691317583E0,4.756055045E0,-3.713416972E0,-1.001857544E-1,6.034862251E0
9.701269583E0,5.216727930E0,-4.131924416E0,6.456670940E-2,6.655164802E0
9.711221583E0,5.403907244E0,-4.479990453E0,2.134986542E-1,7.022685357E0
9.721173583E0,5.507411147E0,-4.290164105E0,4.243276159E-1,6.994078889E0
9.731124583E0,5.550096406E0,-3.695319255E0,7.226743394E-1,6.706803464E0
9.741076583E0,5.650367383E0,-2.748396594E0,1.051786627E0,6.370760591E0
9.751028583E0,5.638299315E0,-1.535141446E0,1.175020790E0,5.960516109E0
9.760980583E0,5.477471064E0,-2.167621315E-1,1.179025986E0,5.607118453E0
9.770932583E0,5.192901696E0,1.167191368E0,1.151483992E0,5.445592631E0
9.780883583E0,4.763092169E0,2.435771116E0,1.042237100E0,5.450347339E0
9.790835583E0,4.254989009E0,3.452919422E0,9.304702042E-1,5.558179451E0
9.800787583E0,3.713949069E0,4.167300071E0,8.744318050E-1,5.650171550E0
9.810739583E0,3.234655141E0,4.520497624E0,9.096400832E-1,5.632524987E0
9.820690583E0,2.820413241E0,4.484881064E0,8.620262061E-1,5.367679031E0
9.830642583E0,2.446085604E0,4.232257959E0,8.068413542E-1,4.954425818E0
9.840594583E0,2.025125254E0,3.830280009E0,5.555109224E-1,4.368154029E0
9.850546583E0,1.123988045E0,2.865615726E0,-5.702102378E-2,3.078693556E0
9.860497583E0,9.161902803E-1,1.935679811E0,6.412837288E-1,2.235510184E0
9.870449583E0,6.091833919E-1,2.016524584E0,5.961012702E-1,2.189249307E0
9.880401583E0,7.795279866E-1,1.500754555E0,1.614144346E-1,1.698818041E0
9.890353583E0,9.004910910E-1,9.383307624E-1,-2.499680306E-1,1.324323541E0
9.900305583E0,7.984811515E-1,3.284930670E-1,-3.475614220E-2,8.641110078E-1
9.910256583E0,6.515055388E-1,1.746300191E-1,1.609753087E-1,6.934465810E-1
9.920208583E0,3.169301981E-1,-1.403817075E-1,-1.857221872E-3,3.466341350E-1
9.930160583E0,4.941131115E-2,-3.632226044E-1,5.816810131E-2,3.711545042E-1
9.940112583E0,-1.117256731E-1,-4.420828325E-1,9.987804472E-2,4.667927598E-1
9.950063583E0,-1.800264144E-1,-6.324979949E-1,1.575602424E-1,6.762310651E-1
9.960015583E0,-2.352153593E-1,-6.137600076E-1,3.041516930E-1,7.242484826E-1
9.969967583E0,-2.439955384E-1,-5.597451836E-1,4.298060185E-1,7.467139391E-1
9.979919583E0,-1.884662855E-1,-4.840933228E-1,6.316043942E-1,8.177958160E-1
9.989871583E0,-1.189048845E-1,-2.643701613E-1,8.313998061E-1,8.804859973E-1
9.999822583E0,-1.247965389E-1,-2.941558778E-2,1.008498520E0,1.016616308E0
1.000977458E1,-2.085245740E-1,1.474825662E-1,1.184666356E0,1.211886126E0
1.001972658E1,-3.666707075E-1,3.612035608E-1,1.290179217E0,1.389056454E0
1.002967858E1,-5.011344481E-1,5.484314060E-1,1.375963718E0,1.563709978E0
1.003962958E1,-6.138845533E-1,5.853285062E-1,1.420446995E0,1.654428412E0
1.004958158E1,-7.572477561E-1,5.908447695E-1,1.531347334E0,1.807635572E0
1.005953358E1,-9.084333640E-1,5.359885311E-1,1.559129210E0,1.882397082E0
1.006948508E1,-1.113947791E0,4.849084246E-1,1.611688369E0,2.018305047E0
1.007943608E1,-1.349489425E0,4.131543177E-1,1.727838192E0,2.230973558E0
1.008938808E1,-1.568488117E0,2.314170080E-1,1.818734329E0,2.412779178E0
1.009934008E1,-1.754174051E0,-3.935877800E-2,1.869786953E0,2.564133180E0
1.010929208E1,-1.966977618E0,-2.933741051E-1,1.898474563E0,2.749413570E0
1.011924408E1,-2.184702201E0,-5.569689256E-1,1.998754750E0,3.012998281E0
1.012919508E1,-2.481057217E0,-8.219857889E-1,2.076477841E0,3.338123091E0
1.013914708E1,-2.793237721E0,-8.958676976E-1,2.179834248E0,3.654645434E0
1.014909908E1,-3.095488485E0,-1.147913098E0,2.209144586E0,3.972414031E0
1.015905108E1,-3.332780190E0,-1.304302728E0,2.290822148E0,4.249293531E0
1.016900208E1,-3.554634077E0,-1.319541156E0,2.315639632E0,4.442836840E0
1.017895408E1,-3.675524676E0,-1.617963163E0,2.254755937E0,4.605563025E0
1.018890608E1,-3.751979944E0,-1.737894818E0,2.230723150E0,4.698271775E0
1.019885808E1,-3.783617474E0,-1.873716282E0,2.111387472E0,4.720649421E0
1.020881008E1,-3.757847625E0,-2.093920670E0,1.972580858E0,4.732546649E0
1.021876108E1,-3.685143346E0,-2.324792425E0,1.815897698E0,4.720426437E0
1.022871308E1,-3.524281181E0,-2.592016904E0,1.693865723E0,4.691299453E0
1.023866508E1,-3.301917416E0,-2.830385082E0,1.546680195E0,4.615837732E0
1.024861708E1,-2.984486697E0,-3.106262856E0,1.420843729E0,4.535948267E0
1.025856808E1,-2.721864268E0,-3.424865943E0,1.286527192E0,4.559978513E0
1.026852008E1,-2.492463380E0,-3.630707522E0,1.185960930E0,4.560801918E0
1.027847208E1,-2.273228461E0,-3.795965624E0,1.150282828E0,4.571659790E0
1.028842408E1,-1.954482118E0,-3.998088666E0,1.122363689E0,4.589598412E0
1.029837608E1,-1.550824263E0,-4.306331071E0,1.137513240E0,4.716299350E0
1.030832708E1,-1.178535551E0,-4.644737508E0,1.118188046E0,4.920658194E0
1.031827908E1,-9.675171393E-1,-4.942251441E0,9.621108037E-1,5.127143057E0
1.032823108E1,-9.128678924E-1,-5.228609473E0,8.391947293E-1,5.373633091E0
1.033818308E1,-8.854187232E-1,-5.587074198E0,8.587893337E-1,5.721615465E0
1.034813408E1,-9.272017568E-1,-6.056114448E0,8.042084992E-1,6.179237544E0
1.035808608E1,-1.123368825E0,-6.332423455E0,7.786450571E-1,6.478258443E0
1.036803808E1,-1.604939659E0,-6.170663742E0,8.025052053E-1,6.426269285E0
1.037799008E1,-2.155245683E0,-5.561700205E0,9.202944410E-1,6.035274226E0
1.038794208E1,-2.678596042E0,-4.432090647E0,1.145940832E0,5.303912202E0
1.039789308E1,-3.206066934E0,-2.986428557E0,1.271966894E0,4.562402929E0
1.040784508E1,-3.632162309E0,-1.544053187E0,1.247163590E0,4.139096557E0
1.041779708E1,-3.615548031E0,-9.024007916E-2,1.005310033E0,3.753795292E0
1.042774908E1,-3.362980474E0,1.215809796E0,7.568460524E-1,3.655221892E0
1.043770008E1,-2.810341997E0,2.087876403E0,4.176935112E-1,3.525864132E0
1.044765208E1,-2.128300543E0,2.563988861E0,5.314972848E-3,3.332226032E0
1.045760408E1,-1.477429428E0,2.605914567E0,-3.870106857E-1,3.020490972E0
1.046755608E1,-8.981691617E-1,2.475725725E0,-8.348746602E-1,2.762777843E0
1.047750808E1,-4.120100176E-1,2.207423896E0,-1.298057170E0,2.593727998E0
1.048745908E1,-1.359647208E-1,1.889736484E0,-1.712168385E0,2.553646601E0
1.049741108E1,7.653654456E-2,1.384064596E0,-2.020741742E0,2.450487674E0
1.050736308E1,2.225228083E-1,7.486769074E-1,-2.269236713E0,2.399889325E0
1.051731508E1,4.256585884E-1,-1.409120500E-2,-2.431871754E0,2.468883153E0
1.052726608E1,6.203591752E-1,-6.083349609E-1,-2.308931706E0,2.466998694E0
1.053721808E1,6.414126599E-1,-1.124717193E0,-2.148561146E0,2.508528246E0
1.054717008E1,5.636680806E-1,-1.586611562E0,-1.797182369E0,2.462706320E0
1.055712208E1,4.543461978E-1,-1.892627347E0,-1.327643497E0,2.356078521E0
1.056707408E1,3.738423175E-1,-2.026851352E0,-9.334785967E-1,2.262579672E0
1.057702508E1,4.161422449E-1,-1.968559290E0,-5.096656819E-1,2.075610549E0
1.058697708E1,7.351283240E-1,-1.333824735E0,-7.338571393E-1,1.690576345E0
1.059692908E1,-1.106018382E-1,-1.494258299E0,-6.477786697E-1,1.632377970E0
1.060688108E1,3.442758715E-1,-8.968383354E-1,7.971392155E-1,1.248309178E0
1.061683208E1,-5.549592376E-2,-2.617336518E-1,1.206189957E0,1.235507392E0
1.062678408E1,9.950733125E-2,1.640436351E-1,7.686461721E-1,7.922303713E-1
1.063673608E1,2.791221017E-1,8.219571376E-1,8.816781132E-1,1.237286943E0
1.064668808E1,5.856588739E-1,1.215061353E0,1.046267878E0,1.707057961E0
1.065663908E1,1.066057341E0,1.801304948E0,9.062845123E-1,2.280905388E0
1.066659108E1,1.452694536E0,2.152812071E0,4.685919155E-1,2.639033841E0
1.067654308E1,1.579293187E0,2.111994998E0,3.644195294E-1,2.662234294E0
1.068649508E1,1.512305730E0,2.522699917E0,1.813040310E-1,2.946855043E0
1.069644708E1,1.133150048E0,2.359787718E0,2.659138262E-2,2.617887356E0
1.070639808E1,8.705855066E-1,2.077395269E0,3.173120213E-1,2.274681768E0
1.071635008E1,6.289592600E-1,2.087034404E0,3.344668749E-1,2.205259722E0
1.072630208E1,4.966373545E-1,1.695047591E0,4.053966706E-1,1.812231072E0
1.073625408E1,5.672255266E-1,1.660110478E0,3.007258093E-1,1.779929102E0
1.074620508E1,6.558424187E-1,1.500218366E0,-9.342798114E-2,1.639973540E0
1.075615708E1,6.216701210E-1,1.440555716E0,-3.731880140E-1,1.612744184E0
1.076610908E1,6.973944873E-1,1.475860620E0,-6.112822500E-1,1.743040340E0
1.077606108E1,7.977215981E-1,1.559268812E0,-8.352002040E-1,1.940422211E0
1.078601308E1,9.305089420E-1,1.585654373E0,-1.118197548E0,2.151862551E0
1.079596408E1,1.118167142E0,1.785028639E0,-1.233407577E0,2.440884932E0
1.080591608E1,1.362849728E0,1.948945974E0,-1.194111072E0,2.661137171E0
1.081586808E1,1.666904942E0,1.955119464E0,-1.234844238E0,2.850597218E0
1.082582008E1,1.961846101E0,1.973247587E0,-1.045597056E0,2.972510617E0
1.083577108E1,2.214934060E0,1.944433093E0,-8.391236857E-1,3.064454520E0
1.084572308E1,2.479311238E0,1.538484299E0,-6.325339553E-1,2.985635168E0
1.085567508E1,2.759437891E0,1.033363219E0,-4.478859016E-1,2.980425943E0
1.086562708E1,3.015636861E0,5.767822158E-1,-1.898362881E-1,3.076163393E0
1.087557908E1,3.181491379E0,2.005325997E-1,2.886156410E-2,3.187935650E0
1.088553008E1,3.307742120E0,-8.126694202E-2,1.395265523E-1,3.311680828E0
1.089548208E1,3.546587139E0,-2.218416077E-1,1.861990276E-1,3.558393473E0
1.090543408E1,3.836823336E0,-2.927472836E-1,1.436234039E-1,3.850654745E0
1.091538608E1,4.291446107E0,-4.362256765E-1,8.019924045E-2,4.314305790E0
1.092533708E1,4.918262655E0,-7.434413105E-1,3.560077250E-3,4.974135623E0
1.093528908E1,5.679338583E0,-1.364881636E0,3.069481239E-2,5.841124103E0
1.094524108E1,6.353973953E0,-1.940056452E0,8.478901237E-3,6.643558980E0
1.095519308E1,6.757065797E0,-2.613783749E0,4.564965114E-2,7.245128540E0
1.096514508E1,6.974567016E0,-3.001251833E0,1.424001664E-1,7.594233038E0
1.097509608E1,6.936240857E0,-2.980909370E0,1.897310382E-1,7.552036531E0
1.098504808E1,6.715732999E0,-2.447491860E0,2.495003995E-1,7.152170060E0
1.099500008E1,6.489490777E0,-1.415425553E0,2.205566821E-1,6.645717816E0
1.100495208E1,6.167287560E0,-8.601722002E-2,8.751264542E-2,6.168508188E0
1.101490308E1,5.818260825E0,1.357353930E0,-1.778473033E-1,5.977139649E0
1.102485508E1,5.591443822E0,2.780615922E0,-4.437751628E-1,6.260431719E0
1.103480708E1,5.412438331E0,3.842901224E0,-6.845794371E-1,6.673157237E0
1.104475908E1,5.218404912E0,4.342098489E0,-9.475630774E-1,6.854447089E0
1.105471108E1,4.828170218E0,4.641071303E0,-1.223752362E0,6.807961541E0
1.106466208E1,4.493115990E0,4.478276634E0,-1.497754641E0,6.518153256E0
1.107461425E1,4.264733394E0,4.008074541E0,-1.579688458E0,6.062015183E0
1.108456625E1,3.902702453E0,3.624750963E0,-1.601986962E0,5.562038134E0
1.109451825E1,3.612943973E0,2.866209803E0,-1.777988591E0,4.942647693E0
1.110446925E1,3.134614543E0,1.947201750E0,-1.730127669E0,4.075628141E0
1.111442125E1,2.494231578E0,1.058431402E0,-1.725929076E0,3.212522276E0
1.112437325E1,1.143692577E0,-3.180493551E-1,-1.210437375E0,1.695389850E0
1.113432525E1,9.893155593E-1,-1.319899591E0,-3.403775328E-1,1.684261580E0
1.114427625E1,1.273251089E0,-5.756139421E-1,-5.623689754E-1,1.506239891E0
1.115422825E1,1.435194989E0,-9.545959622E-1,-1.070732775E0,2.029164060E0
1.116418025E1,1.431738700E0,-1.268041220E0,-3.741960740E-1,1.948801411E0
1.117413225E1,1.241330554E0,-1.060093766E0,6.280922641E-1,1.749056954E0
1.118408425E1,9.257107168E-1,-9.798635352E-1,1.090221545E0,1.733682755E0
1.119403525E1,5.821318334E-1,-8.561668575E-1,1.455078446E0,1.785819824E0
1.120398725E1,3.407991171E-1,-7.914715093E-1,1.875088039E0,2.063619718E0
1.121393925E1,2.324010944E-1,-7.520326245E-1,2.326262707E0,2.455821964E0
1.122389125E1,1.045973325E-1,-7.703882039E-1,2.606411580E0,2.719893364E0
1.123384225E1,-9.838817418E-2,-7.104992670E-1,2.749604044E0,2.841621340E0
1.124379425E1,-3.113811904E-1,-7.140970588E-1,2.740065481E0,2.848657876E0
1.125374625E1,-5.733288503E-1,-7.270094651E-1,2.687359849E0,2.842384859E0
1.126369825E1,-8.161023206E-1,-8.038716996E-1,2.488577321E0,2.739571096E0
1.127365025E1,-1.006352007E0,-8.434503329E-1,2.279938141E0,2.631020858E0
1.128360125E1,-1.167777843E0,-8.314617866E-1,2.124686379E0,2.563069645E0
1.129355325E1,-1.365028401E0,-8.582788718E-1,2.059577633E0,2.615684458E0
1.130350525E1,-1.586796919E0,-7.863002318E-1,2.105594636E0,2.751312648E0
1.131345725E1,-1.796469886E0,-9.165592396E-1,2.168447526E0,2.961342527E0
1.132340825E1,-2.014132488E0,-1.022599665E0,2.252392493E0,3.189939137E0
1.133336025E1,-2.235444338E0,-1.147185704E0,2.452336863E0,3.511011609E0
1.134331225E1,-2.512837418E0,-1.237360294E0,2.608790812E0,3.827688844E0
1.135326425E1,-2.812028334E0,-1.578623096E0,2.665227553E0,4.183657746E0
1.136321625E1,-3.128372056E0,-1.870234850E0,2.647364309E0,4.504778341E0
1.137316725E1,-3.427712075E0,-1.958174050E0,2.596035111E0,4.724727926E0
1.138311925E1,-3.713242140E0,-2.134909067E0,2.501609595E0,4.960247421E0
1.139307125E1,-4.023655617E0,-2.162098035E0,2.574856496E0,5.243506308E0
1.140302325E1,-4.291164563E0,-2.148468467E0,2.593103902E0,5.454740865E0
1.141297425E1,-4.550414318E0,-2.233525575E0,2.570900270E0,5.683699073E0
1.142292625E1,-4.833796116E0,-2.144417224E0,2.534431186E0,5.864081476E0
1.143287825E1,-5.039178396E0,-2.165583560E0,2.537820232E0,6.043476036E0
1.144283025E1,-5.114170691E0,-2.121355221E0,2.472277038E0,6.063583395E0
1.145278225E1,-5.149018342E0,-2.092576102E0,2.311526554E0,6.019503272E0
1.146273325E1,-4.975240263E0,-2.080445761E0,2.215517612E0,5.830076202E0
1.147268525E1,-4.675190392E0,-2.191153434E0,2.070932926E0,5.563031705E0
1.148263725E1,-4.373596855E0,-2.578815061E0,1.787028971E0,5.382574581E0
1.149258925E1,-4.074152171E0,-3.115365802E0,1.483246238E0,5.338936167E0
1.150254025E1,-3.764680097E0,-3.726812943E0,1.304545387E0,5.455620002E0
1.151249225E1,-3.481315255E0,-4.317951828E0,1.106882601E0,5.655921939E0
1.152244425E1,-3.221762615E0,-4.808235890E0,1.027914857E0,5.878392269E0
1.153239625E1,-2.898736110E0,-5.251162183E0,9.717223837E-1,6.076316294E0
1.154234825E1,-2.430929621E0,-5.769794424E0,8.537068608E-1,6.318920946E0
1.155229925E1,-1.957548398E0,-6.227636672E0,7.212715193E-1,6.567776401E0
1.156225125E1,-1.601587451E0,-6.546585914E0,5.720534994E-1,6.763883108E0
1.157220325E1,-1.234552462E0,-6.925863803E0,6.237914177E-1,7.062635835E0
1.158215525E1,-9.515337753E-1,-7.228767700E0,7.535436181E-1,7.329960912E0
1.159210625E1,-8.816367441E-1,-7.482302386E0,6.728524806E-1,7.564050688E0
1.160205825E1,-1.093007158E0,-7.073348708E0,6.527696338E-1,7.187004577E0
1.161201025E1,-1.524543368E0,-6.020390300E0,7.058098000E-1,6.250399932E0
1.162196225E1,-1.953164740E0,-4.682840889E0,1.008577457E0,5.173111228E0
1.163191425E1,-2.516603610E0,-3.128695407E0,1.164411455E0,4.180655776E0
1.164186525E1,-3.045038123E0,-1.742229944E0,1.152051099E0,3.692538975E0
1.165181725E1,-3.212945014E0,-4.351948124E-1,1.040842393E0,3.405255214E0
1.166176925E1,-2.792088743E0,7.970187628E-1,8.935633099E-1,3.038001621E0
1.167172125E1,-1.899693707E0,1.634553468E0,6.997614402E-1,2.601973730E0
1.168167225E1,-9.929431719E-1,2.193209900E0,4.235565144E-1,2.444484798E0
1.169162425E1,-2.293120104E-1,2.472926663E0,1.046120967E-1,2.485738114E0
1.170157625E1,2.816194475E-1,2.491964613E0,-3.102380598E-1,2.526943766E0
1.171152825E1,7.572407395E-1,2.288093837E0,-7.782527089E-1,2.532679258E0
1.172147925E1,9.620277733E-1,1.914565516E0,-1.240164619E0,2.475695222E0
1.173143125E1,9.706968552E-1,1.368173618E0,-1.622785508E0,2.334006049E0
1.174138325E1,8.803690678E-1,7.719312841E-1,-1.879165449E0,2.214089065E0
1.175133525E1,8.036851734E-1,1.454313630E-1,-1.956910028E0,2.120508665E0
1.176128725E1,7.357604080E-1,-4.508665198E-1,-1.882558296E0,2.070905535E0
1.177123825E1,6.042068267E-1,-9.581586707E-1,-1.830235363E0,2.152416180E0
1.178119025E1,4.912783813E-1,-1.342999601E0,-1.782006944E0,2.284852539E0
1.179114225E1,4.535322654E-1,-1.557207084E0,-1.602574607E0,2.280094469E0
1.180109425E1,4.634082127E-1,-1.592182204E0,-1.331798674E0,2.126847209E0
1.181104525E1,4.778327090E-1,-1.472402576E0,-1.040414377E0,1.865142225E0
1.182099725E1,4.245101953E-1,-1.173597577E0,-6.885822947E-1,1.425372146E0
1.183094925E1,3.630635601E-1,-8.520059788E-1,-2.938461216E-1,9.716351578E-1
1.184090125E1,3.490050995E-1,-4.364431930E-1,3.315649018E-2,5.598094078E-1
1.185085325E1,2.914456934E-1,-2.547164083E-2,2.576205741E-1,3.898175944E-1
1.186080425E1,2.753582489E-1,3.561246693E-1,4.556798016E-1,6.405396373E-1
1.187075625E1,4.022048217E-1,7.325929713E-1,4.080912137E-1,9.300535570E-1
1.188070825E1,4.868111086E-1,9.738485044E-1,3.209891890E-1,1.135077101E0
1.189066025E1,8.887645000E-1,1.371569096E0,1.186663181E-2,1.634394365E0
1.190061125E1,1.157907159E0,1.526780512E0,-5.147205998E-1,1.984123236E0
1.191056325E1,1.203325406E0,1.466646577E0,-5.468690300E-1,1.974363176E0
1.192051525E1,9.738122517E-1,1.753319188E0,-5.968460593E-1,2.092525674E0
1.193046725E1,7.559578604E-1,1.654718760E0,-3.669142440E-1,1.855853584E0
1.194041925E1,6.164263380E-1,1.690183877E0,-1.895155683E-1,1.809038175E0
1.195037025E1,5.784515959E-1,1.637211612E0,2.683871984E-2,1.736602553E0
1.196032225E1,7.923760736E-1,1.705604154E0,-3.146275645E-1,1.906813016E0
1.197027425E1,9.142835033E-1,1.655276585E0,-5.327826490E-1,1.964615038E0
1.198022625E1,1.063624899E0,1.731747056E0,-5.978900796E-1,2.118423550E0
1.199017725E1,1.215925571E0,1.785317491E0,-6.054593003E-1,2.243304372E0
1.200012925E1,1.331881120E0,1.747338071E0,-6.333587050E-1,2.286534693E0
1.201008125E1,1.423984122E0,1.766330413E0,-4.870445587E-1,2.320531471E0
1.202003325E1,1.511976532E0,1.782029017E0,-3.612170094E-1,2.364778674E0
1.202998525E1,1.544201122E0,1.914737424E0,-3.732184196E-1,2.487984826E0
1.203993625E1,1.526485813E0,2.088491530E0,-5.107544334E-1,2.636821173E0
1.204988825E1,1.634797297E0,2.166057769E0,-5.760138917E-1,2.774195462E0
1.205984025E1,1.769254605E0,2.196808276E0,-5.888100846E-1,2.881479789E0
1.206979225E1,1.936815048E0,2.057600690E0,-6.096447372E-1,2.890785332E0
1.207974325E1,2.138617371E0,1.891142154E0,-5.332393165E-1,2.904211954E0
1.208969525E1,2.340477581E0,1.643386856E0,-3.560255590E-1,2.881893451E0
1.209964725E1,2.497668279E0,1.360352967E0,-1.305589700E-1,2.847095480E0
1.210959925E1,2.688889773E0,1.062522699E0,3.666087270E-2,2.891440249E0
1.211955125E1,2.917697461E0,7.209540886E-1,1.827716821E-1,3.011002949E0
