"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.719711875E0,-4.902906697E0,2.570226671E0,3.224268848E1,3.271445430E1
6.729662875E0,-5.444882777E0,6.275995631E-1,3.166168809E1,3.213258661E1
6.739614875E0,-6.148160148E0,4.087150385E-1,2.809362588E1,2.876141054E1
6.749566875E0,-6.824924489E0,1.755512625E0,2.339571087E1,2.443400716E1
6.759517875E0,-6.587373167E0,2.560999179E0,1.911151209E1,2.037650845E1
6.769469875E0,-5.438793486E0,2.323605586E0,1.560462579E1,1.668783880E1
6.779421875E0,-3.581157632E0,1.766878004E0,1.209539593E1,1.273754885E1
6.789372875E0,-1.961495268E0,1.515610869E0,7.856058750E0,8.237851605E0
6.799324875E0,-6.290170012E-1,1.553843034E0,2.989649788E0,3.427549623E0
6.809275875E0,3.829068173E-1,1.924000437E0,-1.919781817E0,2.744805555E0
6.819227875E0,6.619372639E-1,2.606046714E0,-6.146390195E0,6.708781771E0
6.829179875E0,3.742992774E-1,3.456480376E0,-8.967246655E0,9.617633239E0
6.839130875E0,-1.383828369E-1,4.031309622E0,-1.032609396E1,1.108597419E1
6.849082875E0,-6.858507679E-1,4.094097024E0,-1.071033322E1,1.148665571E1
6.859034875E0,-1.280512015E0,3.624912931E0,-1.077752942E1,1.144267649E1
6.868985875E0,-1.948833415E0,3.058289083E0,-1.109819423E1,1.167565840E1
6.878937875E0,-2.620952143E0,2.875475301E0,-1.129393212E1,1.194531921E1
6.888888875E0,-3.314077578E0,2.782628533E0,-1.094819678E1,1.177238907E1
6.898840875E0,-4.061994056E0,2.520997500E0,-1.050352188E1,1.154032911E1
6.908792875E0,-4.411599372E0,2.110376050E0,-1.042500897E1,1.151506440E1
6.918743875E0,-4.173763583E0,1.707780780E0,-1.073327067E1,1.164216118E1
6.928695875E0,-3.618737979E0,1.065982643E0,-1.161130963E1,1.220877122E1
6.938647875E0,-3.148732646E0,5.146669516E-1,-1.270527222E1,1.309974586E1
6.948598875E0,-2.647430967E0,3.985938737E-1,-1.363106070E1,1.389149321E1
6.958550875E0,-1.979989134E0,4.380429912E-1,-1.435187037E1,1.449442726E1
6.968501875E0,-1.383574746E0,5.584919791E-1,-1.476530009E1,1.484049457E1
6.978453875E0,-1.076577798E0,6.088113628E-1,-1.440034846E1,1.445336317E1
6.988405875E0,-1.043848154E0,7.068679999E-1,-1.284585098E1,1.290756246E1
6.998356875E0,-1.430381707E0,7.561720146E-1,-1.007612082E1,1.020519469E1
7.008308875E0,-2.498418185E0,1.168514154E0,-5.947987736E0,6.556376809E0
7.018260875E0,-4.054698485E0,1.855726592E0,-5.733019531E-1,4.495884353E0
7.028211875E0,-5.831838645E0,2.668175719E0,5.512931503E0,8.457063166E0
7.038163625E0,-7.049830037E0,2.947353369E0,1.199735216E1,1.422404493E1
7.048114625E0,-7.301280191E0,2.658524597E0,1.822984670E1,1.981675443E1
7.058066625E0,-6.937446553E0,2.216988041E0,2.305185717E1,2.417501436E1
7.068018625E0,-6.461407769E0,1.685159950E0,2.624196003E1,2.707822041E1
7.077969625E0,-5.898270616E0,4.889669770E-1,2.754538158E1,2.817404358E1
7.087921625E0,-5.234506389E0,-1.354657779E0,2.580128813E1,2.636174547E1
7.097873625E0,-4.892499822E0,-2.349998602E0,2.168568096E1,2.235459251E1
7.107824625E0,-4.703595873E0,-1.821062105E0,1.707864103E1,1.780786514E1
7.117776625E0,-4.546375938E0,-8.188028571E-1,1.292646186E1,1.372710416E1
7.127727625E0,-4.069452179E0,-8.352212539E-1,9.541342075E0,1.040650009E1
7.137679625E0,-3.186643068E0,-1.829802231E0,7.103345509E0,7.997523846E0
7.147631625E0,-1.966257387E0,-2.744694429E0,5.221418567E0,6.217935949E0
7.157582625E0,-5.509565261E-1,-3.391024305E0,3.080981542E0,4.614655588E0
7.167534625E0,8.417710125E-1,-3.718548781E0,4.596782738E-1,3.840245772E0
7.177485625E0,2.200038717E0,-3.782668763E0,-2.545723329E0,5.062554750E0
7.187437625E0,3.090975896E0,-3.763022703E0,-5.350782951E0,7.235008641E0
7.197389625E0,3.568184122E0,-4.148121788E0,-7.347680771E0,9.161182511E0
7.207340625E0,4.117828533E0,-4.953757592E0,-8.502911074E0,1.066750781E1
7.217292625E0,4.965122241E0,-5.789739861E0,-9.211172027E0,1.195906420E1
7.227244625E0,6.081542820E0,-6.388715184E0,-9.702018299E0,1.311220820E1
7.237195625E0,7.304873305E0,-6.685679480E0,-1.023523759E1,1.424147368E1
7.247147625E0,8.107484930E0,-6.502231860E0,-1.085322747E1,1.502673875E1
7.257098625E0,8.097695521E0,-6.713653144E0,-1.151253846E1,1.559436927E1
7.267050625E0,7.460467713E0,-7.104241887E0,-1.194082596E1,1.577061051E1
7.277002625E0,6.567091514E0,-7.442739540E0,-1.174855781E1,1.538017144E1
7.286953625E0,5.640053480E0,-7.569981970E0,-1.127403170E1,1.470437422E1
7.296905625E0,4.705385998E0,-7.528911127E0,-1.088835053E1,1.404924686E1
7.306857625E0,4.053025596E0,-7.182784027E0,-1.059634058E1,1.342765194E1
7.316808625E0,3.947091590E0,-6.770696241E0,-1.041635977E1,1.303542905E1
7.326760625E0,4.337577715E0,-6.548813703E0,-1.043176134E1,1.305845266E1
7.336711625E0,4.892030291E0,-6.347464832E0,-1.030492938E1,1.305426519E1
7.346663625E0,5.426327223E0,-6.080662814E0,-9.597635559E0,1.259103235E1
7.356615625E0,5.767288892E0,-5.671455367E0,-7.866981348E0,1.128345792E1
7.366566625E0,5.305664665E0,-4.992777232E0,-5.619389420E0,9.200839064E0
7.376518625E0,3.944296329E0,-3.701120278E0,-3.148065478E0,6.258281001E0
7.386469625E0,2.244973546E0,-2.180738520E0,5.882591307E-2,3.130333401E0
7.396421625E0,1.066862795E0,-1.301893821E0,4.724257302E0,5.015150127E0
7.406373625E0,-1.895203192E-1,-8.684506881E-1,1.056227938E1,1.059961651E1
7.416324625E0,-6.466795394E-1,-6.969607700E-1,1.661831079E1,1.664548595E1
7.426276625E0,9.097394858E-1,2.215321438E-1,2.138963643E1,2.141012025E1
7.436228625E0,3.820346759E0,1.165909950E0,2.445527780E1,2.477932622E1
7.446179625E0,5.818607565E0,1.877292732E0,2.579668754E1,2.651130910E1
7.456131625E0,6.908211644E0,1.823130412E0,2.493324792E1,2.593673157E1
7.466082625E0,6.619859712E0,1.951467294E0,2.265014410E1,2.367825574E1
7.476034625E0,4.828671616E0,1.957221392E0,2.008901686E1,2.075368362E1
7.485986625E0,2.547706119E0,1.545753558E0,1.748113763E1,1.773331141E1
7.495937625E0,5.206303441E-1,9.193547934E-1,1.474682639E1,1.478462573E1
7.505889625E0,-7.891503109E-1,6.135474613E-1,1.136016587E1,1.140405924E1
7.515841625E0,-1.452204247E0,6.417517984E-1,7.168270653E0,7.341992012E0
7.525792625E0,-1.877765479E0,8.538408351E-1,2.640526575E0,3.350735435E0
7.535744625E0,-2.231429348E0,1.128217775E0,-1.605087594E0,2.971272196E0
7.545695625E0,-2.435794943E0,1.656521895E0,-5.135979636E0,5.920764192E0
7.555647625E0,-2.548893397E0,2.283689861E0,-7.934515520E0,8.641101403E0
7.565599625E0,-2.663371646E0,2.860414628E0,-1.006154722E1,1.079399151E1
7.575550625E0,-2.837627151E0,3.086270349E0,-1.143130192E1,1.217587189E1
7.585502625E0,-2.967405518E0,2.700873641E0,-1.197404516E1,1.262845879E1
7.595453625E0,-3.401721786E0,1.843487347E0,-1.196173092E1,1.257191964E1
7.605405625E0,-4.198130100E0,1.241413146E0,-1.138578720E1,1.219842420E1
7.615357625E0,-4.890886576E0,1.691412670E0,-1.036877981E1,1.158849615E1
7.625308625E0,-5.542579225E0,2.241117892E0,-9.733235999E0,1.142272633E1
7.635260625E0,-6.190618535E0,2.463796821E0,-9.631613145E0,1.171161920E1
7.645211625E0,-6.880790541E0,2.777299966E0,-9.975199045E0,1.243234771E1
7.655163625E0,-7.581213301E0,2.726378611E0,-1.057785519E1,1.329657685E1
7.665115625E0,-8.200046938E0,2.404818588E0,-1.136781286E1,1.422150102E1
7.675066625E0,-8.656702201E0,1.939044591E0,-1.214883597E1,1.504302504E1
7.685018625E0,-8.962689335E0,1.540832541E0,-1.276738368E1,1.567514118E1
7.694970625E0,-8.853415985E0,1.251734212E0,-1.325205939E1,1.598645962E1
7.704921625E0,-8.228166198E0,1.117570434E0,-1.350875917E1,1.585680475E1
7.714873625E0,-7.239972135E0,1.230683505E0,-1.281117933E1,1.476679025E1
7.724824625E0,-5.707000006E0,1.272306033E0,-1.074630763E1,1.223404019E1
7.734776625E0,-3.681608119E0,1.447453384E0,-7.060485418E0,8.093195536E0
7.744728625E0,-2.455634692E0,2.564541130E0,-2.094669113E0,4.122456991E0
7.754679625E0,-2.503792945E0,4.473390700E0,3.773481326E0,6.365482290E0
7.764631625E0,-2.681565843E0,5.422777378E0,1.104502316E1,1.259324607E1
7.774582625E0,-1.354016632E0,4.879604958E0,1.988108520E1,2.051588297E1
7.784534625E0,1.100701363E0,3.557154227E0,2.804043727E1,2.828658714E1
7.794486625E0,3.597604095E0,2.420467491E0,3.312213778E1,3.340475160E1
7.804437625E0,4.615843199E0,1.736477599E0,3.427445793E1,3.462744330E1
7.814389625E0,3.646340638E0,2.598610809E-1,3.108981169E1,3.130398886E1
7.824341625E0,1.909698586E0,-1.259549308E0,2.507708709E1,2.518121740E1
7.834292625E0,8.393634215E-1,-1.294355444E0,1.934293904E1,1.940435976E1
7.844244625E0,2.800825799E-1,-7.238674638E-1,1.480284038E1,1.482317489E1
7.854195625E0,2.548951869E-1,-7.272448155E-1,1.104457527E1,1.107142716E1
7.864147625E0,5.783888114E-1,-1.704187959E0,7.925259377E0,8.127024450E0
7.874099625E0,1.260475215E0,-2.822554784E0,5.284061542E0,6.121839565E0
7.884050625E0,1.757682088E0,-3.808073746E0,2.446215997E0,4.855393360E0
7.894002625E0,2.312369723E0,-4.599204070E0,-7.762523764E-1,5.205986896E0
7.903953625E0,2.636068950E0,-4.890809100E0,-4.133102045E0,6.924695349E0
7.913905625E0,2.838033825E0,-5.319802648E0,-7.150834841E0,9.353564835E0
7.923857625E0,3.013305576E0,-6.083375337E0,-9.374117555E0,1.157417582E1
7.933808625E0,3.014130911E0,-6.614822921E0,-1.132849852E1,1.346015401E1
7.943760625E0,3.439742721E0,-6.903046213E0,-1.344596592E1,1.550089922E1
7.953711625E0,4.336859677E0,-7.012228932E0,-1.500439507E1,1.712050169E1
7.963663625E0,5.148327786E0,-7.155183415E0,-1.542671373E1,1.776753853E1
7.973615625E0,4.997005938E0,-7.172263132E0,-1.461382563E1,1.702866190E1
7.983566625E0,4.152088247E0,-7.238568218E0,-1.354693447E1,1.591088119E1
7.993518625E0,3.374471130E0,-7.360091486E0,-1.300562732E1,1.532006344E1
8.003470625E0,2.724279753E0,-7.113771679E0,-1.303403777E1,1.509680722E1
8.013421625E0,2.353378877E0,-6.658618566E0,-1.318759968E1,1.495955811E1
8.023373625E0,2.368330354E0,-6.104342868E0,-1.328036459E1,1.480675772E1
8.033325000E0,2.838264790E0,-5.346436715E0,-1.270626858E1,1.407442340E1
8.043277000E0,4.172349141E0,-5.016983535E0,-1.081453879E1,1.263063222E1
8.053229000E0,5.306314875E0,-3.706724541E0,-7.489179296E0,9.898716630E0
8.063180000E0,5.896636904E0,-2.498973670E0,-3.209085851E0,7.163339178E0
8.073132000E0,6.332666699E0,-2.050008519E0,1.026958764E0,6.734971919E0
8.083083000E0,6.447083260E0,-1.634754612E0,5.893888128E0,8.886800463E0
8.093035000E0,5.599300725E0,-1.234959428E0,1.023576735E1,1.173235810E1
8.102987000E0,4.175710413E0,-8.355086446E-1,1.288887011E1,1.357415209E1
8.112938000E0,3.219435131E0,-5.393588662E-1,1.385483949E1,1.423419292E1
8.122890000E0,2.787848635E0,-9.514111300E-1,1.351385093E1,1.383117674E1
8.132841000E0,1.838840711E0,-2.330204608E-1,1.255964497E1,1.269568098E1
8.142793000E0,1.232799174E-1,1.052742354E0,1.151000545E1,1.155870623E1
8.152745000E0,-2.183143772E0,2.136139759E0,1.050068481E1,1.093588548E1
8.162696000E0,-3.179532562E0,2.318175131E0,9.472727923E0,1.025748203E1
8.172648000E0,-2.441608684E0,1.606315217E0,8.612291429E0,9.094683348E0
8.182599000E0,-1.297569951E0,1.571623394E0,8.259892606E0,8.507615043E0
8.192551000E0,-4.348857140E-1,1.667213529E0,8.139430023E0,8.319798533E0
8.202503000E0,-1.116365030E-2,1.497760635E0,7.527265136E0,7.674837586E0
8.212454000E0,4.750621520E-1,8.367770518E-1,6.133635664E0,6.208652538E0
8.222406000E0,1.045131253E0,1.556284685E-1,4.185133494E0,4.316464052E0
8.232357000E0,1.143186793E0,-1.272237182E-2,1.622910492E0,1.985164066E0
8.242309000E0,8.428887078E-1,4.271696551E-1,-9.631972164E-1,1.349327301E0
8.252261000E0,3.142558278E-1,5.446098121E-1,-3.013930936E0,3.078820595E0
8.262212000E0,-3.963917757E-1,4.563840987E-1,-4.440681376E0,4.481636305E0
8.272164000E0,-1.201361984E0,3.166884157E-1,-5.115148931E0,5.263868421E0
8.282116000E0,-2.188590745E0,1.136347890E-2,-4.714093087E0,5.197377436E0
8.292067000E0,-3.057803764E0,-1.485325800E-1,-3.779630842E0,4.863932061E0
8.302019000E0,-3.472704938E0,-1.021505651E-1,-2.737190405E0,4.422931792E0
8.311970000E0,-3.133757049E0,-2.314134997E-1,-2.450866873E0,3.985063849E0
8.321922000E0,-2.427728709E0,-3.275544427E-1,-2.742489737E0,3.677282768E0
8.331874000E0,-1.882910883E0,-4.859679401E-2,-3.170317642E0,3.687631895E0
8.341825000E0,-1.686077232E0,1.844773149E-1,-3.606160326E0,3.985132445E0
8.351777000E0,-1.570462575E0,2.806575805E-1,-4.330846692E0,4.615339040E0
8.361728000E0,-1.487190769E0,1.968536778E-1,-5.434732595E0,5.637978905E0
8.371680000E0,-1.437707391E0,-6.500466585E-2,-6.699972414E0,6.852799318E0
8.381632000E0,-1.433282803E0,-1.665463896E-1,-7.984265385E0,8.113601606E0
8.391583000E0,-1.540058370E0,-2.230946660E-1,-9.158121409E0,9.289388503E0
8.401535000E0,-1.859796254E0,-5.224209443E-2,-9.937034268E0,1.010970926E1
8.411486000E0,-2.352024224E0,2.021771291E-1,-9.749221117E0,1.003096236E1
8.421438000E0,-3.013749380E0,3.443379982E-1,-8.453470527E0,8.981225859E0
8.431390000E0,-3.727856379E0,1.982659265E-1,-6.154476895E0,7.198180910E0
8.441341000E0,-3.906879411E0,4.591511473E-2,-3.491396440E0,5.239815267E0
8.451293000E0,-3.582867065E0,-1.117668959E-1,-5.770523572E-1,3.630759930E0
8.461244000E0,-2.872793768E0,-7.151290923E-2,2.701127703E0,3.943874871E0
8.471196000E0,-1.832323696E0,8.099884719E-2,6.019760554E0,6.292971323E0
8.481148000E0,-6.377080102E-1,-4.109429008E-1,8.623751387E0,8.657056865E0
8.491099000E0,8.663903486E-2,-9.193615177E-1,1.091109620E1,1.095010284E1
8.501051000E0,-5.792410066E-1,-6.033276978E-1,1.274744702E1,1.277485538E1
8.511002000E0,-1.735342801E0,7.963381469E-2,1.343130461E1,1.354317909E1
8.520954000E0,-3.047208610E0,5.209056383E-1,1.270980849E1,1.308036906E1
8.530906000E0,-3.733926666E0,9.550432742E-2,1.080932424E1,1.143646886E1
8.540857000E0,-4.052381233E0,-1.434207979E-1,8.783120758E0,9.673963688E0
8.550809000E0,-4.248591278E0,4.822178283E-1,7.584207661E0,8.706507206E0
8.560760000E0,-4.115911231E0,8.923345175E-1,7.276440049E0,8.407351899E0
8.570712000E0,-3.490191621E0,7.090000409E-1,7.151393250E0,7.989151646E0
8.580664000E0,-2.555463036E0,1.595626214E-1,6.846657420E0,7.309758504E0
8.590615000E0,-1.406175550E0,-2.642122865E-1,5.961425807E0,6.130720632E0
8.600567000E0,-3.818695213E-1,-6.483354709E-1,4.225803802E0,4.292269911E0
8.610518000E0,3.210534353E-1,-1.239374660E0,1.707140218E0,2.133882045E0
8.620470000E0,1.272489781E0,-2.034403031E0,-9.073469514E-1,2.565405314E0
8.630422000E0,2.795952584E0,-2.803464209E0,-3.341407172E0,5.180903812E0
8.640373000E0,4.509614786E0,-3.442843792E0,-5.736861151E0,8.068542295E0
8.650325000E0,6.099786717E0,-3.960109539E0,-7.882888699E0,1.072519463E1
8.660276000E0,7.156226558E0,-4.274852878E0,-9.625109287E0,1.273297587E1
8.670228000E0,7.350059418E0,-4.489404762E0,-1.091443379E1,1.390334469E1
8.680180000E0,7.223978831E0,-4.704494882E0,-1.170227593E1,1.453483416E1
8.690131000E0,7.138614160E0,-4.674232033E0,-1.221689873E1,1.490170701E1
8.700083000E0,6.690658969E0,-4.753441632E0,-1.229854925E1,1.478561593E1
8.710034000E0,5.876226028E0,-4.982180908E0,-1.211958469E1,1.436093632E1
8.719986000E0,4.942759565E0,-5.220353789E0,-1.197385337E1,1.396624969E1
8.729938000E0,3.971512486E0,-5.172716523E0,-1.179044142E1,1.347384193E1
8.739889000E0,3.183036506E0,-4.964621719E0,-1.169534932E1,1.309810619E1
8.749841000E0,2.484520230E0,-4.663664652E0,-1.185387084E1,1.297832280E1
8.759792000E0,1.972340392E0,-4.358244991E0,-1.204278736E1,1.295813079E1
8.769744000E0,1.794274256E0,-4.137016171E0,-1.189211631E1,1.271836284E1
8.779696000E0,1.918826966E0,-4.278155386E0,-1.126543513E1,1.220223500E1
8.789647000E0,2.640557565E0,-4.524440401E0,-9.728506186E0,1.104929581E1
8.799599000E0,3.938840877E0,-4.941947386E0,-7.416737557E0,9.743988270E0
8.809550000E0,5.157869273E0,-4.675602036E0,-3.758020118E0,7.911231575E0
8.819502000E0,5.691183872E0,-2.919656863E0,8.165478784E-1,6.448311446E0
8.829454000E0,5.759091096E0,-1.340980850E0,4.678169548E0,7.539935690E0
8.839405000E0,5.242158641E0,-6.264879343E-1,7.803810369E0,9.421898462E0
8.849357000E0,3.986386341E0,2.766634937E-1,1.092309702E1,1.163107335E1
8.859308000E0,3.012144904E0,1.209532810E0,1.543647858E1,1.577405647E1
8.869260000E0,2.655864114E0,1.804432332E0,2.128217162E1,2.152302068E1
8.879212000E0,1.555841759E0,1.221921599E0,2.696106932E1,2.703355313E1
8.889163000E0,1.217786009E0,-1.483857564E0,2.969990280E1,2.976187263E1
8.899115000E0,3.822693612E-1,-2.566619523E0,2.881112836E1,2.892775108E1
8.909066000E0,-1.426627064E0,-1.265117320E0,2.519588380E1,2.526793120E1
8.919018000E0,-2.760844731E0,-3.038872527E-1,2.030858449E1,2.049763925E1
8.928970000E0,-2.872646418E0,2.649898200E-1,1.584111058E1,1.610164903E1
8.938921000E0,-1.976944782E0,4.185039353E-1,1.193196158E1,1.210186611E1
8.948873000E0,-1.052404750E0,5.778521101E-1,8.014130623E0,8.103564553E0
8.958824000E0,-3.978029647E-1,1.098202994E0,3.683392689E0,3.864153040E0
8.968776000E0,-1.552111235E-1,1.611235941E0,-9.414730561E-1,1.872576638E0
8.978728000E0,-2.237179061E-1,2.144673040E0,-5.070646357E0,5.510093159E0
8.988679000E0,-1.781518701E-1,2.568493556E0,-7.919160731E0,8.327184634E0
8.998631000E0,-1.841214388E-1,2.965450209E0,-9.557426596E0,1.000860624E1
9.008582000E0,-6.567057601E-1,3.283758304E0,-1.039777732E1,1.092374040E1
9.018534000E0,-1.231276851E0,3.395367032E0,-1.120431886E1,1.177205679E1
9.028486000E0,-1.776478402E0,3.577456929E0,-1.247194960E1,1.309593832E1
9.038436375E0,-2.748584290E0,4.165190395E0,-1.276344266E1,1.370434220E1
9.048388375E0,-3.851759756E0,4.265399392E0,-1.198310483E1,1.329001455E1
9.058339375E0,-4.706121578E0,3.872023866E0,-1.072304974E1,1.233385361E1
9.068291375E0,-5.344833409E0,3.406068606E0,-9.410997698E0,1.134616346E1
9.078243375E0,-5.468793211E0,2.845822901E0,-8.717742455E0,1.067733303E1
9.088194375E0,-5.161653591E0,2.065649236E0,-9.055032073E0,1.062559083E1
9.098146375E0,-4.899029700E0,1.692570126E0,-1.026859712E1,1.150258112E1
9.108097375E0,-4.521047554E0,1.456623280E0,-1.191083442E1,1.282301052E1
9.118049375E0,-3.943010526E0,1.137041370E0,-1.361978376E1,1.422458101E1
9.128001375E0,-3.184925156E0,9.586512986E-1,-1.493196912E1,1.529792347E1
9.137952375E0,-2.510177520E0,7.566604033E-1,-1.530339362E1,1.552634478E1
9.147904375E0,-2.181258045E0,4.186322817E-1,-1.429108037E1,1.446264560E1
9.157855375E0,-2.070110223E0,2.198278266E-1,-1.162514999E1,1.181007167E1
9.167807375E0,-2.190256763E0,3.552774078E-1,-8.138345949E0,8.435408793E0
9.177759375E0,-3.042521482E0,1.205057059E0,-3.521904872E0,4.807589147E0
9.187710375E0,-4.362539771E0,2.371681539E0,2.420176007E0,5.523936864E0
9.197662375E0,-5.275943268E0,2.745324467E0,9.952502493E0,1.159416619E1
9.207613375E0,-5.939675919E0,2.928777934E0,1.825707718E1,1.942108023E1
9.217565375E0,-7.254977260E0,4.426225305E0,2.785627336E1,2.912384128E1
9.227517375E0,-7.030826002E0,3.102734646E0,3.645510684E1,3.725633223E1
9.237468375E0,-6.139334360E0,5.534068018E-2,3.874654879E1,3.922995708E1
9.247420375E0,-5.707864224E0,-1.877691219E0,3.290780926E1,3.345189604E1
9.257371375E0,-5.784138814E0,-1.219366950E0,2.382265818E1,2.454510461E1
9.267323375E0,-5.301872161E0,1.779149848E-1,1.613977467E1,1.698922683E1
9.277275375E0,-4.112944646E0,1.236216871E0,1.090176872E1,1.171721413E1
9.287226375E0,-2.718208297E0,1.055705431E0,8.073138385E0,8.583631730E0
9.297178375E0,-1.503696436E0,1.308209252E-1,6.715403216E0,6.882939593E0
9.307129375E0,-3.275374127E-1,-8.124460566E-1,5.482687365E0,5.552225688E0
9.317081375E0,7.274982192E-1,-1.530696393E0,3.399759461E0,3.798769471E0
9.327033375E0,1.401621154E0,-1.916859963E0,4.537000805E-1,2.417589241E0
9.336984375E0,2.160379538E0,-2.323473585E0,-3.046742002E0,4.398682311E0
9.346936375E0,3.216428200E0,-2.975225292E0,-6.595627681E0,7.918312978E0
9.356887375E0,4.395803119E0,-3.694016495E0,-9.208086451E0,1.085162195E1
9.366839375E0,5.686012595E0,-4.417152765E0,-1.032166996E1,1.258486585E1
9.376790375E0,6.319900473E0,-5.406499314E0,-1.033373628E1,1.326489662E1
9.386742375E0,6.403405144E0,-6.178511875E0,-9.666856652E0,1.313871089E1
9.396694375E0,6.218893915E0,-6.531484895E0,-8.877348053E0,1.265473212E1
9.406645375E0,5.910978370E0,-6.956196234E0,-8.104275978E0,1.220686776E1
9.416597375E0,5.118934418E0,-7.446710969E0,-7.709578396E0,1.187832450E1
9.426548375E0,4.262567001E0,-7.825623407E0,-7.589693518E0,1.170526834E1
9.436500375E0,3.660946983E0,-8.096347153E0,-7.960948443E0,1.193021668E1
9.446452375E0,3.384592660E0,-7.963049932E0,-8.836284812E0,1.236711611E1
9.456403375E0,3.441043142E0,-7.614093364E0,-9.635879273E0,1.275403329E1
9.466355375E0,3.628553993E0,-7.237287093E0,-1.025507602E1,1.306565394E1
9.476306375E0,3.745766108E0,-6.702070395E0,-1.058667396E1,1.307769769E1
9.486258375E0,4.224389361E0,-6.284349986E0,-1.032516075E1,1.280419715E1
9.496210375E0,5.009971554E0,-6.078724462E0,-9.511195001E0,1.234963710E1
9.506161375E0,5.951884321E0,-5.133081172E0,-7.722629381E0,1.101873195E1
9.516113375E0,6.747641255E0,-3.585963751E0,-4.467447590E0,8.851434149E0
9.526064375E0,7.016340694E0,-2.226256316E0,-6.936996317E-1,7.393677915E0
9.536016375E0,6.413238407E0,-1.493648727E0,3.352312229E0,7.389087269E0
9.545968375E0,4.718666779E0,-6.346363217E-1,7.585598128E0,8.955996784E0
9.555919375E0,3.325892755E0,2.230742007E-2,1.108492924E1,1.157314635E1
9.565871375E0,2.479479638E0,5.791702187E-1,1.268011867E1,1.293323884E1
9.575822375E0,1.478780427E0,1.565355471E0,1.279944631E1,1.297932799E1
9.585774375E0,-2.136528745E-1,2.501460198E0,1.223919066E1,1.249402812E1
9.595726375E0,-1.657139654E0,3.331526547E0,1.120604379E1,1.180764999E1
9.605677375E0,-2.647339751E0,4.021663763E0,9.929690166E0,1.103543991E1
9.615629375E0,-3.084513845E0,4.681834875E0,8.744268934E0,1.038730199E1
9.625580375E0,-3.178206121E0,4.866265705E0,7.404626804E0,9.413290294E0
9.635532375E0,-3.079846598E0,4.830908761E0,6.376853523E0,8.572478951E0
9.645484375E0,-2.575433616E0,4.114152681E0,5.820576323E0,7.578800652E0
9.655435375E0,-1.732847063E0,2.905641087E0,5.143310291E0,6.156228538E0
9.665387375E0,-7.937916114E-1,1.520452656E0,3.834253192E0,4.200402236E0
9.675338375E0,2.108579785E-1,5.230682310E-1,2.076784819E0,2.151998292E0
9.685290375E0,1.048305925E0,-3.194333911E-2,-2.308246851E-2,1.049046467E0
9.695242375E0,1.080276015E0,-2.049215198E-2,-2.337182967E0,2.574847650E0
9.705193375E0,3.236982771E-1,4.555451694E-1,-4.514756827E0,4.549212150E0
9.715145375E0,-9.518851930E-1,8.172536373E-1,-6.159690857E0,6.286157839E0
9.725096375E0,-2.465412991E0,1.322690174E0,-6.789638296E0,7.343497716E0
9.735048375E0,-3.709454314E0,1.297510017E0,-5.986298693E0,7.160960522E0
9.745000375E0,-3.939309238E0,6.497811949E-1,-5.038031173E0,6.428229225E0
9.754951375E0,-3.198398895E0,3.185165477E-1,-4.377829070E0,5.431076841E0
9.764903375E0,-1.719517750E0,2.080085573E-1,-4.210215125E0,4.552572927E0
9.774854375E0,-4.813351180E-2,2.625411522E-1,-4.638811939E0,4.646484790E0
9.784806375E0,1.226622029E0,2.899622548E-1,-5.550127396E0,5.691449185E0
9.794757375E0,1.234623067E0,-1.495249987E-1,-6.336007213E0,6.456906322E0
9.804709375E0,7.218592376E-2,-7.976955780E-1,-6.529241903E0,6.578185834E0
9.814661375E0,-1.553194432E0,-1.123770237E0,-6.148958293E0,6.440881972E0
9.824612375E0,-2.917843056E0,-1.288054777E0,-5.857389223E0,6.669475371E0
9.834564375E0,-3.922632102E0,-1.473913204E0,-5.715175583E0,7.086797209E0
9.844515375E0,-4.639909462E0,-1.313246629E0,-5.791784633E0,7.536454455E0
9.854467375E0,-4.584175849E0,-1.478355919E0,-6.072882509E0,7.751135813E0
9.864419375E0,-3.748717782E0,-1.784269670E0,-5.846562518E0,7.170690103E0
9.874370375E0,-3.092637967E0,-2.069343653E0,-4.074036396E0,5.517641281E0
9.884322375E0,-2.871342781E0,-2.330946327E0,-7.596310812E-1,3.775574066E0
9.894273375E0,-2.863112825E0,-2.633565172E0,3.090918885E0,4.968587337E0
9.904225375E0,-2.743113342E0,-2.430994818E0,6.132819977E0,7.144640473E0
9.914177375E0,-1.851696399E0,-1.844675793E0,7.942598711E0,8.361607657E0
9.924128375E0,-1.040535853E0,-3.809709504E-1,7.919036770E0,7.996186410E0
9.934080375E0,-8.163679303E-1,1.198616936E0,6.483212036E0,6.643431152E0
9.944031375E0,-1.673028147E0,2.843053367E0,4.996004895E0,5.986822241E0
9.953983375E0,-3.196065856E0,4.441460225E0,4.034961793E0,6.798700064E0
9.963934375E0,-4.758855277E0,5.657854158E0,4.204663779E0,8.505128730E0
9.973886375E0,-5.572114096E0,5.348090308E0,5.344717634E0,9.392365625E0
9.983838375E0,-5.253413946E0,3.328684216E0,6.720200856E0,9.156396466E0
9.993789375E0,-4.627263688E0,1.996167795E0,8.450156325E0,9.838770097E0
